DateTime,adx,di_spread,atr_pct,atr_ratio,bb_width_pct,bb_position,rsi,roc_12,price_vs_ema50,ema_alignment,stoch_k,macd_hist,target
2017-08-20 08:00:00,44.88867955208404,-5.702172663797171,0.03489923806355382,1.0197581876380004,0.13024182719495012,0.3444212321545065,45.57035307347286,-0.05386251212471013,-0.03367410221225851,-0.01929777590927693,49.18890934192352,-0.04743689459860434,-0.020523154289854316
2017-08-20 12:00:00,41.260666570793504,-5.345910970140304,0.032117203799703176,0.9134341817738202,0.12623044781996087,0.395367363734928,48.28067238335251,-0.02640852134466562,-0.028210177415568964,-0.01912490473896187,52.73048013498998,3.656185256511705,-0.025286728436184007
2017-08-20 16:00:00,36.36061178341961,1.5148299730058774,0.03059093396339115,0.8826639007339413,0.11365923399274913,0.4947711987524217,53.95301364862713,0.0068467318460067065,-0.018154005729535124,-0.018374849381626323,64.16348840529463,8.895177034706137,-0.03358613460850644
2017-08-20 20:00:00,31.952372385930946,-1.0655455266907925,0.03036441444588619,0.8741578281195983,0.10710706312650993,0.3483159758057137,43.15367395694225,-0.005374394224473436,-0.03523102285708079,-0.01870305734284169,52.77275265214963,7.2768574955563565,-0.017351085545221176
2017-08-21 00:00:00,29.46854615349611,-4.365073037867976,0.028957253145497627,0.8360877024548852,0.10093255594285332,0.36367130962646554,42.95982382572968,-0.012997305819671132,-0.034244276940252664,-0.018942216680525984,65.01606292234415,6.32867785301071,-0.05597681220211065
2017-08-21 04:00:00,30.247172703998057,-12.950509810296913,0.030339811533396772,0.9197435732160392,0.09779622405006275,0.2869397149993675,37.706016284884875,0.002518922912529487,-0.04231730882550554,-0.01963527933640253,53.625235404896465,3.3086302343768565,-0.06264712751570753
2017-08-21 08:00:00,30.921982381099745,-11.66196563182651,0.02934874823109914,0.8839558008236583,0.09324785433028429,0.25743309489757893,35.226069247329505,0.01655296139074192,-0.04541113945678772,-0.02044606076298393,47.94228425833615,0.4560328073563795,-0.039710702956041524
2017-08-21 12:00:00,33.73369993176562,-20.22343989123862,0.029132971199208102,0.895773278361746,0.08549794789361269,0.27105013542008777,35.08205339812943,0.012575370400674668,-0.043962101756328205,-0.02109539848810629,47.63487315830288,-0.9044107491050966,-0.04157076226236394
2017-08-21 16:00:00,34.94858460809749,-15.258373550647148,0.029299636741896173,0.9242332281943699,0.06743716673846673,0.2837794761318369,36.44602439017866,-0.012038409075297025,-0.041153788443620325,-0.02151801089462748,38.51114303852459,-0.8631063239107988,-0.010687519111156386
2017-08-21 20:00:00,34.20874443922702,-9.98869591301992,0.029463219253633603,0.9411126928547321,0.059642461356115686,0.2548363578715633,34.6100709790408,-0.029947004574901227,-0.04214011424017935,-0.021959312256488995,34.81907180326775,-0.9708758599709952,0.005958309583630625
2017-08-22 00:00:00,38.27172999157276,-30.82220352929245,0.03783970979615736,1.2338644379125943,0.07430948506461023,-0.16098279402412718,19.14263491583101,-0.0567158857232173,-0.07592300403281983,-0.024356515254591534,33.21522284576048,-10.26206594111509,0.0598008058566663
2017-08-22 04:00:00,43.62779746140516,-41.01188830409727,0.04979906193575953,1.5291770494630295,0.09373023721774713,-0.15469428006296024,15.743785455028402,-0.08609268336112534,-0.0880436853206908,-0.02724978176979629,49.080238694086894,-19.09987986747953,0.07034562252046543
2017-08-22 08:00:00,46.49724116367389,-32.32722125298431,0.04826596240923018,1.407834103262281,0.09944412652541323,0.08532071899046795,30.818402782773205,-0.058455679125685125,-0.06900534999729326,-0.028747640714476365,57.513438871627955,-18.677458938600438,0.09174456782291347
2017-08-22 12:00:00,46.69564160383568,-22.75784806503649,0.048945966040879266,1.3488204400025898,0.10694332615482549,0.11474945856225911,30.06968359204157,-0.06467151515151515,-0.06839826212098608,-0.030070620215456385,56.49627656951226,-17.322100430766994,0.08417336846377949
2017-08-22 16:00:00,43.61989202552569,-11.133756497711126,0.04948969488539381,1.3472808483751697,0.10620937151006925,0.40383950854680684,51.03473450318599,-0.043307880708831716,-0.036537405085379046,-0.0293777866065384,74.33646334325776,-6.845404740111519,0.03279516644327896
2017-08-22 20:00:00,40.95424239099035,-10.19868389361461,0.04617730503881779,1.2098740086194608,0.10541899971984313,0.5264912238794411,57.53494965521287,-0.011328124044059517,-0.02216958991896919,-0.02789664128098513,81.43115250528034,4.331573865942445,0.018153529979108365
2017-08-23 00:00:00,36.78709153860545,-4.312970859468358,0.0431409226660864,1.1035943969189044,0.10608891147368957,0.6647738597065163,63.57896882440811,0.003831314446870718,-0.007254263398956269,-0.025670280739279808,90.77136414297192,15.648440152746375,0.003206726885641948
2017-08-23 04:00:00,33.175560799871874,-4.030608931985089,0.04025870895535925,0.9863678188581386,0.10362540427573143,0.6154446311702931,59.45271652928024,0.007728204608235669,-0.01291523356551486,-0.02399081031459204,92.70457011772145,20.939580507829305,0.019066716006702483
2017-08-23 08:00:00,30.706375442694334,6.668905405244775,0.039378452258801704,1.0233502425543255,0.11277588752174854,0.9486748854865849,72.57412531923511,0.05341141554667898,0.025526363329823033,-0.02019493826409175,99.48594358438598,34.16738082895718,-0.00852849781692812
2017-08-23 12:00:00,29.08315419897135,7.985738543859842,0.038119017397896596,0.9677077160704531,0.11536093784480714,0.8460431297087876,66.35528535082358,0.043523122824465486,0.014997815344252827,-0.0173859175558069,92.05936705936706,38.576434033155024,0.005927051874253058
2017-08-23 16:00:00,26.172049620193594,3.0021325172936884,0.03873266644495469,0.9768525729429941,0.11570237427407003,0.672595517000216,55.61323471257722,0.022353832209681908,-0.00417457782247964,-0.01597621176939493,82.82166782166777,34.6475724455917,0.023761669201713506
2017-08-23 20:00:00,22.757103934595662,-0.22631940218936109,0.037121061730151096,0.9270529089313704,0.11530831892019304,0.667814344393408,55.218609279023134,0.024404880478087705,-0.004722898161947651,-0.014732841885159527,82.46823746823749,30.52851069012862,0.04793314240118538
2017-08-24 00:00:00,20.461234541086753,2.1267303447345007,0.03604959587820448,0.9052098142241415,0.11296509223425094,0.6760587465431421,55.155151052607984,0.0650348618342529,-0.004638512250477476,-0.013602704948376844,82.4185724185724,26.604422982559,0.0472681437617312
2017-08-24 04:00:00,18.471481066712364,1.9502031632331374,0.03374501452596377,0.8489782312938191,0.11544348113643704,0.7502208544029957,60.050876299411385,0.09353146853146847,0.0047812375021796995,-0.01202601809699987,87.00854700854696,25.51116708686908,0.04142855404667239
