experiment_id,path,window_id,model_type,train_start,train_end,val_start,val_end,test_start,test_end,embargo_bars,train_sharpe,val_sharpe,test_sharpe,train_mae,val_mae,test_mae,max_dd,num_trades,cost_ratio,params_json,model_hash,timestamp,status,error
A5_wfo_yearly_ga,A,1,regime_wfo,2005-01-01,2007-12-31,2008-01-01,2008-12-31,2009-01-01,2009-12-31,6,3.0173717687708375,0.0,0.0,0.0,0.0,0.0,0.051116937169379345,1,-10.0,"{""atr_period"": 19.30448773808528, ""atr_tp_multiplier"": 4.911406801299423, ""atr_sl_multiplier"": 2.9406940553256202, ""bb_low"": 0.170709583484325, ""bb_high"": 0.6089121887563508, ""atr_ratio_high"": 1.2401687395961094, ""ema_align_thresh"": 0.9075950537751548}",f68ef12d5d46fb39,2026-04-19T06:34:45.184317,OK,
A5_wfo_yearly_ga,A,2,regime_wfo,2005-01-01,2008-12-31,2009-01-01,2009-12-31,2010-01-01,2010-12-31,6,1.9744723082693878,-0.2913468119686241,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 15.519520765159744, ""atr_tp_multiplier"": 5.0, ""atr_sl_multiplier"": 2.98764377980818, ""bb_low"": 0.16411281300327768, ""bb_high"": 0.6040944241342923, ""atr_ratio_high"": 1.132483685800935, ""ema_align_thresh"": -1.0}",f24e2a08fa5c049e,2026-04-19T06:40:24.128070,OK,
A5_wfo_yearly_ga,A,3,regime_wfo,2005-01-01,2009-12-31,2010-01-01,2010-12-31,2011-01-01,2011-12-31,6,2.82693907197085,0.0,-0.1369335338299692,0.0,0.0,0.0,0.22239067248997518,24,-2.5743789705557667,"{""atr_period"": 9.185217900653996, ""atr_tp_multiplier"": 1.46948326929385, ""atr_sl_multiplier"": 2.9984300432332835, ""bb_low"": 0.2801297157641928, ""bb_high"": 0.638032842455298, ""atr_ratio_high"": 1.2156007403602904, ""ema_align_thresh"": -1.0}",f9a768542ec65079,2026-04-19T06:48:10.095169,OK,
A5_wfo_yearly_ga,A,4,regime_wfo,2005-01-01,2010-12-31,2011-01-01,2011-12-31,2012-01-01,2012-12-31,6,1.8618828854610165,0.027079924583699535,0.3121582672831953,0.0,0.0,0.0,0.0420457914581053,4,10.514537668425238,"{""atr_period"": 9.240455572916222, ""atr_tp_multiplier"": 1.5629155228536147, ""atr_sl_multiplier"": 2.9062291052835705, ""bb_low"": 0.3009833869402311, ""bb_high"": 0.6374254107071964, ""atr_ratio_high"": 1.3560418623276482, ""ema_align_thresh"": -1.0}",7483d066294a1775,2026-04-19T06:58:16.719030,OK,
A5_wfo_yearly_ga,A,5,regime_wfo,2005-01-01,2011-12-31,2012-01-01,2012-12-31,2013-01-01,2013-12-31,6,1.8714862110390942,0.0,-0.3866827708051338,0.0,0.0,0.0,0.07957396936717123,6,-5.887114300333923,"{""atr_period"": 9.535636283260382, ""atr_tp_multiplier"": 2.4734790593743914, ""atr_sl_multiplier"": 1.2291956336677803, ""bb_low"": 0.30560928118718145, ""bb_high"": 0.634663294280893, ""atr_ratio_high"": 1.431937499002754, ""ema_align_thresh"": 1.0}",7ade8a7030679a18,2026-04-19T07:10:57.422848,OK,
A5_wfo_yearly_ga,A,6,regime_wfo,2005-01-01,2012-12-31,2013-01-01,2013-12-31,2014-01-01,2014-12-31,6,2.352350045848629,-1.0002255249228886,0.0020025904626607394,0.0,0.0,0.0,0.13340179730541152,5,0.04629819266999405,"{""atr_period"": 14.260769277632502, ""atr_tp_multiplier"": 4.139442033054361, ""atr_sl_multiplier"": 3.0, ""bb_low"": 0.44331469451139355, ""bb_high"": 0.8856071641856154, ""atr_ratio_high"": 1.4120870483590942, ""ema_align_thresh"": 0.9787450128723687}",3d924dd4ea40893d,2026-04-19T07:26:20.035807,OK,
A5_wfo_yearly_ga,A,7,regime_wfo,2005-01-01,2013-12-31,2014-01-01,2014-12-31,2015-01-01,2015-12-31,6,0.9561649184522529,0.18374811070045385,-0.08855340226855005,0.0,0.0,0.0,0.19486008077103534,25,-1.8830735918727592,"{""atr_period"": 19.5744513745102, ""atr_tp_multiplier"": 1.0, ""atr_sl_multiplier"": 3.0, ""bb_low"": 0.12986839123352345, ""bb_high"": 0.55, ""atr_ratio_high"": 1.66505044753912, ""ema_align_thresh"": -0.2893822229312681}",1c8887e8d6def54e,2026-04-19T07:44:55.356213,OK,
A5_wfo_yearly_ga,A,8,regime_wfo,2005-01-01,2014-12-31,2015-01-01,2015-12-31,2016-01-01,2016-12-31,6,1.717191103777243,-0.06528602596342727,0.11620152751405464,0.0,0.0,0.0,0.08400554538968319,11,2.877428034413831,"{""atr_period"": 9.224414069243096, ""atr_tp_multiplier"": 1.997395367274774, ""atr_sl_multiplier"": 2.913388122161515, ""bb_low"": 0.3077979183871937, ""bb_high"": 0.6349707537921304, ""atr_ratio_high"": 1.490478113980371, ""ema_align_thresh"": -0.3057282083341316}",ac193d8d15eeef4b,2026-04-19T08:06:56.144759,OK,
A5_wfo_yearly_ga,A,9,regime_wfo,2005-01-01,2015-12-31,2016-01-01,2016-12-31,2017-01-01,2017-12-31,6,2.3099504187739934,-6.987123968654887,-0.5392546102817515,0.0,0.0,0.0,0.039298744373730175,2,-8.653262432118066,"{""atr_period"": 13.537936242578176, ""atr_tp_multiplier"": 3.1734107937634786, ""atr_sl_multiplier"": 1.3428999358425218, ""bb_low"": 0.1, ""bb_high"": 0.8999999999999999, ""atr_ratio_high"": 1.4649365943826889, ""ema_align_thresh"": 0.3728673326861849}",d2ed94ff6a6edac2,2026-04-19T08:32:15.508497,OK,
A5_wfo_yearly_ga,A,10,regime_wfo,2005-01-01,2016-12-31,2017-01-01,2017-12-31,2018-01-01,2018-12-31,6,2.6566523946897016,0.21286696522721263,0.37245503436841243,0.0,0.0,0.0,0.06838060864943525,14,13.906586418125764,"{""atr_period"": 7.000000000000001, ""atr_tp_multiplier"": 4.928827538231727, ""atr_sl_multiplier"": 1.6745763924638681, ""bb_low"": 0.38260172477780574, ""bb_high"": 0.8556560449217643, ""atr_ratio_high"": 2.0, ""ema_align_thresh"": -0.2566204373609916}",ad4cd774e8a8f65b,2026-04-19T09:01:41.536315,OK,
