machine,run_slug,asset,timeframe,algo,preset,feature_families,seed,device,timesteps,commission,slippage,total_return,pessimistic_cost_return,buy_hold_return,delta_vs_no_trade,delta_vs_buy_hold,max_drawdown_pct,sharpe_ratio,sqn,trades_total,trades_won,trades_lost,avg_trade_pnl,episode_length,promotion_blocked_by_hardening,promotion_blocker_reason,run_dir
dragon,btcusdt_15m_dqn_baseline_12_direct_atr_sltp_s0_20260502T065236Z_project3_stage31_firstwave,btcusdt,15m,dqn,baseline_12,baseline,0,cuda,50000,0.0002,0.0,0.02996615641166067,0.02984195641166067,,0.02996615641166067,,5.023599567492455,-0.028519259866333614,-0.6759136921342855,621,272,348,-0.11797301240092205,222859,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_baseline_12_direct_atr_sltp_s0_20260502T065236Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_baseline_12_direct_atr_sltp_s1_20260502T065443Z_project3_stage31_firstwave,btcusdt,15m,dqn,baseline_12,baseline,1,cuda,50000,0.0002,0.0,-0.2808429408799712,-0.2841495408799712,,-0.2808429408799712,,28.70209647829285,-0.11867596163424106,-4.576864616099883,16533,7354,9178,-0.17030426853027975,222859,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_baseline_12_direct_atr_sltp_s1_20260502T065443Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_crypto_full_direct_atr_sltp_s0_20260502T100408Z_project3_stage31_firstwave,btcusdt,15m,dqn,crypto_full,crypto_full,0,cuda,50000,0.0002,0.0,-0.0869203297182779,-0.0880967297182779,,-0.0869203297182779,,9.249729603511662,-0.07595428943239461,-1.6222820484091214,5882,2396,3485,-0.14774050015351536,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_crypto_full_direct_atr_sltp_s0_20260502T100408Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_crypto_full_direct_atr_sltp_s1_20260502T100726Z_project3_stage31_firstwave,btcusdt,15m,dqn,crypto_full,crypto_full,1,cuda,50000,0.0002,0.0,-0.021227558753024622,-0.02165715875302462,,-0.021227558753024622,,12.08714611096646,-0.02630047881305437,-0.7276395882466893,2148,921,1226,-0.21080481202355508,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_crypto_full_direct_atr_sltp_s1_20260502T100726Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_kitchen_sink_guarded_direct_atr_sltp_s0_20260502T103253Z_project3_stage31_firstwave,btcusdt,15m,dqn,kitchen_sink_guarded,kitchen_sink_guarded,0,cuda,50000,0.0002,0.0,0.00022460112542876942,0.00022360112542876942,,0.00022460112542876942,,0.21391227110627176,-1.3892495492913413,0.152437501604058,5,2,3,0.449202250857142,222554,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_kitchen_sink_guarded_direct_atr_sltp_s0_20260502T103253Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_kitchen_sink_guarded_direct_atr_sltp_s1_20260502T103612Z_project3_stage31_firstwave,btcusdt,15m,dqn,kitchen_sink_guarded,kitchen_sink_guarded,1,cuda,50000,0.0002,0.0,0.0014481994524282449,0.0014469994524282449,,0.0014481994524282449,,0.11541064162091771,-1.4492854850585275,0.9833743891073141,6,4,2,2.4136657540476176,222554,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_kitchen_sink_guarded_direct_atr_sltp_s1_20260502T103612Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_learned_cnn_direct_atr_sltp_s0_20260502T090846Z_project3_stage31_firstwave,btcusdt,15m,dqn,learned_cnn,learned_cnn,0,cuda,50000,0.0002,0.0,-0.04971169358149785,-0.05043369358149785,,-0.04971169358149785,,7.700710394365119,-0.06103751102362488,-0.9417159486440276,3610,1432,2177,-0.036477296382456594,222908,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_learned_cnn_direct_atr_sltp_s0_20260502T090846Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_learned_cnn_direct_atr_sltp_s1_20260502T091101Z_project3_stage31_firstwave,btcusdt,15m,dqn,learned_cnn,learned_cnn,1,cuda,50000,0.0002,0.0,-0.024009238954800227,-0.024015638954800227,,-0.024009238954800227,,3.7882989315957403,-0.1247976154430853,-0.8413883752187629,32,11,21,-7.502887173374995,222908,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_learned_cnn_direct_atr_sltp_s1_20260502T091101Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_learned_lstm_direct_atr_sltp_s0_20260502T084218Z_project3_stage31_firstwave,btcusdt,15m,dqn,learned_lstm,learned_lstm,0,cuda,50000,0.0002,0.0,-0.04971169358149785,-0.05043369358149785,,-0.04971169358149785,,7.700710394365119,-0.06103751102362488,-0.9417159486440276,3610,1432,2177,-0.036477296382456594,222908,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_learned_lstm_direct_atr_sltp_s0_20260502T084218Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_learned_lstm_direct_atr_sltp_s1_20260502T084432Z_project3_stage31_firstwave,btcusdt,15m,dqn,learned_lstm,learned_lstm,1,cuda,50000,0.0002,0.0,-0.024009238954800227,-0.024015638954800227,,-0.024009238954800227,,3.7882989315957403,-0.1247976154430853,-0.8413883752187629,32,11,21,-7.502887173374995,222908,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_learned_lstm_direct_atr_sltp_s1_20260502T084432Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_sota_low_cost_direct_atr_sltp_s0_20260502T093525Z_project3_stage31_firstwave,btcusdt,15m,dqn,sota_low_cost,"technical,statistical,sota_intrabar_realized,sota_hmm_regime,sota_pair_spreads,sota_funding_term_structure",0,cuda,50000,0.0002,0.0,-0.023016495643122803,-0.024541895643122803,,-0.023016495643122803,,7.3397644832618445,-0.03809460582519186,-0.4002775905945905,7627,3490,4136,-0.03043738914217791,222656,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_sota_low_cost_direct_atr_sltp_s0_20260502T093525Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_sota_low_cost_direct_atr_sltp_s1_20260502T093842Z_project3_stage31_firstwave,btcusdt,15m,dqn,sota_low_cost,"technical,statistical,sota_intrabar_realized,sota_hmm_regime,sota_pair_spreads,sota_funding_term_structure",1,cuda,50000,0.0002,0.0,0.03787275512674082,0.03784715512674082,,0.03787275512674082,,4.986279935316703,-0.02524296787648563,0.9980238968876853,128,49,78,2.6561287946029237,222656,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_sota_low_cost_direct_atr_sltp_s1_20260502T093842Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_tech_full_direct_atr_sltp_s0_20260502T071926Z_project3_stage31_firstwave,btcusdt,15m,dqn,tech_full,technical,0,cuda,50000,0.0002,0.0,0.03130460932382917,0.03118580932382917,,0.03130460932382917,,5.017242757766101,-0.026984152046185563,-0.481781915736911,594,255,338,-0.10654425884124406,222709,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_tech_full_direct_atr_sltp_s0_20260502T071926Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_tech_full_direct_atr_sltp_s1_20260502T072146Z_project3_stage31_firstwave,btcusdt,15m,dqn,tech_full,technical,1,cuda,50000,0.0002,0.0,-0.09623931448324818,-0.09686371448324818,,-0.09623931448324818,,12.72281314206482,-0.04214139090586096,-1.4383819788522763,3122,1283,1838,-0.34147242208577855,222709,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_tech_full_direct_atr_sltp_s1_20260502T072146Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_tech_stat_decomp_direct_atr_sltp_s0_20260502T081355Z_project3_stage31_firstwave,btcusdt,15m,dqn,tech_stat_decomp,"technical,statistical,wavelet,emd,fracdiff",0,cuda,50000,0.0002,0.0,-0.0869203297182779,-0.0880967297182779,,-0.0869203297182779,,9.249729603511662,-0.07595428943239461,-1.6222820484091214,5882,2396,3485,-0.14774050015351536,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_tech_stat_decomp_direct_atr_sltp_s0_20260502T081355Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_tech_stat_decomp_direct_atr_sltp_s1_20260502T081712Z_project3_stage31_firstwave,btcusdt,15m,dqn,tech_stat_decomp,"technical,statistical,wavelet,emd,fracdiff",1,cuda,50000,0.0002,0.0,-0.021227558753024622,-0.02165715875302462,,-0.021227558753024622,,12.08714611096646,-0.02630047881305437,-0.7276395882466893,2148,921,1226,-0.21080481202355508,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_tech_stat_decomp_direct_atr_sltp_s1_20260502T081712Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_tech_stat_direct_atr_sltp_s0_20260502T074509Z_project3_stage31_firstwave,btcusdt,15m,dqn,tech_stat,"technical,statistical",0,cuda,50000,0.0002,0.0,-0.023016495643122803,-0.024541895643122803,,-0.023016495643122803,,7.3397644832618445,-0.03809460582519186,-0.4002775905945905,7627,3490,4136,-0.03043738914217791,222656,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_tech_stat_direct_atr_sltp_s0_20260502T074509Z_project3_stage31_firstwave
dragon,btcusdt_15m_dqn_tech_stat_direct_atr_sltp_s1_20260502T074824Z_project3_stage31_firstwave,btcusdt,15m,dqn,tech_stat,"technical,statistical",1,cuda,50000,0.0002,0.0,0.03787275512674082,0.03784715512674082,,0.03787275512674082,,4.986279935316703,-0.02524296787648563,0.9980238968876853,128,49,78,2.6561287946029237,222656,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_dqn_tech_stat_direct_atr_sltp_s1_20260502T074824Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_baseline_12_direct_atr_sltp_s0_20260502T064404Z_project3_stage31_firstwave,btcusdt,15m,ppo,baseline_12,baseline,0,cuda,50000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,222859,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_baseline_12_direct_atr_sltp_s0_20260502T064404Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_baseline_12_direct_atr_sltp_s1_20260502T064820Z_project3_stage31_firstwave,btcusdt,15m,ppo,baseline_12,baseline,1,cuda,50000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,222859,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_baseline_12_direct_atr_sltp_s1_20260502T064820Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_crypto_full_direct_atr_sltp_s0_20260502T095518Z_project3_stage31_firstwave,btcusdt,15m,ppo,crypto_full,crypto_full,0,cuda,50000,0.0002,0.0,-0.10140455173737462,-0.10333935173737462,,-0.10140455173737462,,12.069693590558856,-0.08768201321161007,-2.239684293213343,9674,3923,5750,-0.10485040851999587,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_crypto_full_direct_atr_sltp_s0_20260502T095518Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_crypto_full_direct_atr_sltp_s1_20260502T095943Z_project3_stage31_firstwave,btcusdt,15m,ppo,crypto_full,crypto_full,1,cuda,50000,0.0002,0.0,-0.09450459283389612,-0.09645299283389612,,-0.09450459283389612,,9.68376472150097,-0.08210244383499125,-2.0434967191127624,9742,3870,5871,-0.09698229263516137,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_crypto_full_direct_atr_sltp_s1_20260502T095943Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_kitchen_sink_guarded_direct_atr_sltp_s0_20260502T102403Z_project3_stage31_firstwave,btcusdt,15m,ppo,kitchen_sink_guarded,kitchen_sink_guarded,0,cuda,50000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,222554,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_kitchen_sink_guarded_direct_atr_sltp_s0_20260502T102403Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_kitchen_sink_guarded_direct_atr_sltp_s1_20260502T102829Z_project3_stage31_firstwave,btcusdt,15m,ppo,kitchen_sink_guarded,kitchen_sink_guarded,1,cuda,50000,0.0002,0.0,-0.10124956977108956,-0.10318296977108957,,-0.10124956977108956,,12.067848646466565,-0.08762173513896267,-2.2362762934995493,9667,3922,5744,-0.10476600268477797,222554,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_kitchen_sink_guarded_direct_atr_sltp_s1_20260502T102829Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_learned_cnn_direct_atr_sltp_s0_20260502T085956Z_project3_stage31_firstwave,btcusdt,15m,ppo,learned_cnn,learned_cnn,0,cuda,50000,0.0002,0.0,-0.10165573948880335,-0.10359373948880335,,-0.10165573948880335,,12.072684990742967,-0.08777995012757585,-2.2451340580959243,9690,3928,5761,-0.10493651348211426,222908,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_learned_cnn_direct_atr_sltp_s0_20260502T085956Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_learned_cnn_direct_atr_sltp_s1_20260502T090421Z_project3_stage31_firstwave,btcusdt,15m,ppo,learned_cnn,learned_cnn,1,cuda,50000,0.0002,0.0,-0.10165573948880335,-0.10359373948880335,,-0.10165573948880335,,12.072684990742967,-0.08777995012757585,-2.2451340580959243,9690,3928,5761,-0.10493651348211426,222908,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_learned_cnn_direct_atr_sltp_s1_20260502T090421Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_learned_lstm_direct_atr_sltp_s0_20260502T083325Z_project3_stage31_firstwave,btcusdt,15m,ppo,learned_lstm,learned_lstm,0,cuda,50000,0.0002,0.0,-0.10165573948880335,-0.10359373948880335,,-0.10165573948880335,,12.072684990742967,-0.08777995012757585,-2.2451340580959243,9690,3928,5761,-0.10493651348211426,222908,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_learned_lstm_direct_atr_sltp_s0_20260502T083325Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_learned_lstm_direct_atr_sltp_s1_20260502T083753Z_project3_stage31_firstwave,btcusdt,15m,ppo,learned_lstm,learned_lstm,1,cuda,50000,0.0002,0.0,-0.10165573948880335,-0.10359373948880335,,-0.10165573948880335,,12.072684990742967,-0.08777995012757585,-2.2451340580959243,9690,3928,5761,-0.10493651348211426,222908,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_learned_lstm_direct_atr_sltp_s1_20260502T083753Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_sota_low_cost_direct_atr_sltp_s0_20260502T092638Z_project3_stage31_firstwave,btcusdt,15m,ppo,sota_low_cost,"technical,statistical,sota_intrabar_realized,sota_hmm_regime,sota_pair_spreads,sota_funding_term_structure",0,cuda,50000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,222656,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_sota_low_cost_direct_atr_sltp_s0_20260502T092638Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_sota_low_cost_direct_atr_sltp_s1_20260502T093101Z_project3_stage31_firstwave,btcusdt,15m,ppo,sota_low_cost,"technical,statistical,sota_intrabar_realized,sota_hmm_regime,sota_pair_spreads,sota_funding_term_structure",1,cuda,50000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,222656,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_sota_low_cost_direct_atr_sltp_s1_20260502T093101Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_tech_full_direct_atr_sltp_s0_20260502T071052Z_project3_stage31_firstwave,btcusdt,15m,ppo,tech_full,technical,0,cuda,50000,0.0002,0.0,-0.10139971650394619,-0.1033351165039462,,-0.10139971650394619,,12.069636022205469,-0.08768006192466998,-2.239548860467845,9677,3924,5752,-0.10481290298466661,222709,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_tech_full_direct_atr_sltp_s0_20260502T071052Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_tech_full_direct_atr_sltp_s1_20260502T071509Z_project3_stage31_firstwave,btcusdt,15m,ppo,tech_full,technical,1,cuda,50000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,222709,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_tech_full_direct_atr_sltp_s1_20260502T071509Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_tech_stat_decomp_direct_atr_sltp_s0_20260502T080501Z_project3_stage31_firstwave,btcusdt,15m,ppo,tech_stat_decomp,"technical,statistical,wavelet,emd,fracdiff",0,cuda,50000,0.0002,0.0,-0.10140455173737462,-0.10333935173737462,,-0.10140455173737462,,12.069693590558856,-0.08768201321161007,-2.239684293213343,9674,3923,5750,-0.10485040851999587,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_tech_stat_decomp_direct_atr_sltp_s0_20260502T080501Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_tech_stat_decomp_direct_atr_sltp_s1_20260502T080927Z_project3_stage31_firstwave,btcusdt,15m,ppo,tech_stat_decomp,"technical,statistical,wavelet,emd,fracdiff",1,cuda,50000,0.0002,0.0,-0.09450459283389612,-0.09645299283389612,,-0.09450459283389612,,9.68376472150097,-0.08210244383499125,-2.0434967191127624,9742,3870,5871,-0.09698229263516137,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_tech_stat_decomp_direct_atr_sltp_s1_20260502T080927Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_tech_stat_direct_atr_sltp_s0_20260502T073724Z_project3_stage31_firstwave,btcusdt,15m,ppo,tech_stat,"technical,statistical",0,cuda,50000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,222656,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_tech_stat_direct_atr_sltp_s0_20260502T073724Z_project3_stage31_firstwave
dragon,btcusdt_15m_ppo_tech_stat_direct_atr_sltp_s1_20260502T074044Z_project3_stage31_firstwave,btcusdt,15m,ppo,tech_stat,"technical,statistical",1,cuda,50000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,222656,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_ppo_tech_stat_direct_atr_sltp_s1_20260502T074044Z_project3_stage31_firstwave
dragon,btcusdt_15m_sac_baseline_12_direct_atr_sltp_s0_20260502T063140Z_project3_stage31_firstwave,btcusdt,15m,sac,baseline_12,baseline,0,cuda,50000,0.0002,0.0,-0.010829645915114039,-0.010834445915114038,,-0.010829645915114039,,1.262993968493956,-0.2850017536821513,-2.1189589484744054,24,4,19,-5.262429299661064,222859,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_sac_baseline_12_direct_atr_sltp_s0_20260502T063140Z_project3_stage31_firstwave
dragon,btcusdt_15m_sac_baseline_12_direct_atr_sltp_s1_20260502T063740Z_project3_stage31_firstwave,btcusdt,15m,sac,baseline_12,baseline,1,cuda,50000,0.0002,0.0,-0.010829645915114039,-0.010834445915114038,,-0.010829645915114039,,1.262993968493956,-0.2850017536821513,-2.1189589484744054,24,4,19,-5.262429299661064,222859,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_sac_baseline_12_direct_atr_sltp_s1_20260502T063740Z_project3_stage31_firstwave
dragon,btcusdt_15m_sac_crypto_full_direct_atr_sltp_s0_20260502T094206Z_project3_stage31_firstwave,btcusdt,15m,sac,crypto_full,crypto_full,0,cuda,50000,0.0002,0.0,-0.005139428685496883,-0.005158028685496883,,-0.005139428685496883,,2.0879956536774213,-0.17615482854318537,-0.6610591070524243,93,32,60,-1.1516638171523077,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_sac_crypto_full_direct_atr_sltp_s0_20260502T094206Z_project3_stage31_firstwave
dragon,btcusdt_15m_sac_crypto_full_direct_atr_sltp_s1_20260502T094842Z_project3_stage31_firstwave,btcusdt,15m,sac,crypto_full,crypto_full,1,cuda,50000,0.0002,0.0,-0.005139428685496883,-0.005158028685496883,,-0.005139428685496883,,2.0879956536774213,-0.17615482854318537,-0.6610591070524243,93,32,60,-1.1516638171523077,222653,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_sac_crypto_full_direct_atr_sltp_s1_20260502T094842Z_project3_stage31_firstwave
dragon,btcusdt_15m_sac_kitchen_sink_guarded_direct_atr_sltp_s0_20260502T101047Z_project3_stage31_firstwave,btcusdt,15m,sac,kitchen_sink_guarded,kitchen_sink_guarded,0,cuda,50000,0.0002,0.0,-0.0018084373457261105,-0.0018096373457261105,,-0.0018084373457261105,,0.5940876523282095,-0.8911477540417849,1.904149690847355,6,4,1,8.314272420945807,222554,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_15m_sac_kitchen_sink_guarded_direct_atr_sltp_s0_20260502T101047Z_project3_stage31_firstwave
